id,type,item name,price,quantity,vendor
2840213,electronics,6-gate XOR Gate,26.11,138,Van Rossum Recycling
2840214,electronics,3-gate NOR Gate,33.59,383,Hejlsberg Industries
2845597,chemicals,Sodium Hydroxide - 11.4 M,4.65,157,Stroustrup Manufacturing
2845598,chemicals,Hydrochloric Acid - 13.3 M,34.59,189,Van Rossum Recycling
2845599,chemicals,Sulfurous Acid - 14.5 M,31.58,278,Van Rossum Recycling
2845600,chemicals,Hydrochloric Acid - 12.5 M,15.12,47,Newman Niceties
2845601,chemicals,Hydrochloric Acid - 13.1 M,27.16,290,Stroustrup Manufacturing
2845602,chemicals,Sulfuric Acid - 8.4 M,8.27,139,Van Rossum Recycling
2845603,chemicals,Sulfuric Acid - 12.3 M,0.71,65,Hejlsberg Industries
2845604,chemicals,Sodium Hydroxide - 2.3 M,12.79,278,Stroustrup Manufacturing
2845605,chemicals,Sodium Hydroxide - 11.6 M,23.62,361,Gosling Goods
2845606,chemicals,Sulfuric Acid - 9.3 M,24.89,30,Newman Niceties
2845607,chemicals,Sodium Hydroxide - 6.0 M,37.53,388,K+R Industries
2845608,chemicals,Sulfurous Acid - 4.3 M,20.62,229,Hejlsberg Industries
2845609,chemicals,Acetic Acid - 12.2 M,7.61,164,Newman Niceties
2845610,chemicals,Hydrochloric Acid - 11.8 M,32.56,358,Gosling Goods
2845611,chemicals,Sodium Hydroxide - 10.8 M,11.19,5,Van Rossum Recycling
2845612,chemicals,Hydrochloric Acid - 6.1 M,17.77,222,K+R Industries
2845613,chemicals,Sodium Hydroxide - 5.4 M,14.26,106,Stroustrup Manufacturing
2845614,chemicals,Sulfurous Acid - 4.9 M,7.72,351,Van Rossum Recycling
2845615,chemicals,Acetic Acid - 11.2 M,4.38,358,K+R Industries
2845616,chemicals,Sulfuric Acid - 5.1 M,28.85,165,Gosling Goods
2845617,chemicals,Acetic Acid - 11.3 M,2.88,223,Hejlsberg Industries
2845618,chemicals,Sodium Hydroxide - 14.4 M,3.37,60,Gosling Goods
2845619,chemicals,Acetic Acid - 0.1 M,35.07,134,Stroustrup Manufacturing
2845620,chemicals,Sulfurous Acid - 9.0 M,4.61,218,Hejlsberg Industries
2845621,chemicals,Hydrochloric Acid - 12.7 M,11.53,27,K+R Industries
2845622,chemicals,Potassium Chloride - 8.4 M,36.91,211,Van Rossum Recycling
2845623,chemicals,Potassium Chloride - 0.6 M,20.28,81,Hejlsberg Industries
2845624,chemicals,Potassium Chloride - 14.9 M,19.8,327,K+R Industries
2845625,chemicals,Potassium Chloride - 1.5 M,20.64,148,Gosling Goods
2845626,chemicals,Sulfuric Acid - 0.8 M,31.25,141,Hejlsberg Industries
2845627,chemicals,Sulfurous Acid - 1.0 M,11.11,39,Gosling Goods
2845628,chemicals,Hydrochloric Acid - 8.3 M,35.66,70,Newman Niceties
2845629,chemicals,Baking Soda,23.78,365,Hejlsberg Industries
2845630,chemicals,Hydrochloric Acid - 13.6 M,22.99,159,Newman Niceties
2845631,chemicals,Sulfurous Acid - 1.9 M,36.32,59,Stroustrup Manufacturing
2845632,chemicals,Sulfurous Acid - 2.1 M,32.17,385,Van Rossum Recycling
2845633,chemicals,Acetic Acid - 0.5 M,14.69,33,K+R Industries
2845634,chemicals,Sulfurous Acid - 6.5 M,36.93,207,Van Rossum Recycling
2845635,chemicals,Potassium Chloride - 9.3 M,5.09,18,Gosling Goods
2845636,chemicals,Sodium Hydroxide - 12.4 M,10.45,263,Stroustrup Manufacturing
2840215,electronics,8-gate NOR Gate,15.1,66,Gosling Goods
2845637,chemicals,Potassium Chloride - 4.6 M,35.79,101,Van Rossum Recycling
2845638,chemicals,Sodium Hydroxide - 3.4 M,27.19,189,Gosling Goods
2845639,chemicals,Potassium Chloride - 10.0 M,12.74,339,Gosling Goods
2845640,chemicals,Sulfurous Acid - 14.5 M,37.9,193,Stroustrup Manufacturing
2845641,chemicals,Hydrochloric Acid - 0.1 M,19.89,197,K+R Industries
2845642,chemicals,Hydrochloric Acid - 13.9 M,3.99,108,Stroustrup Manufacturing
2845643,chemicals,Acetic Acid - 10.4 M,37.17,9,K+R Industries
2845644,chemicals,Potassium Chloride - 6.2 M,19.26,91,Gosling Goods
2845645,chemicals,Potassium Chloride - 3.5 M,11.47,369,K+R Industries
2845646,chemicals,Acetic Acid - 2.5 M,3.55,210,Hejlsberg Industries
2840216,electronics,3-gate XOR Gate,6.38,141,Stroustrup Manufacturing
2845647,chemicals,Acetic Acid - 3.8 M,11.23,164,Hejlsberg Industries
2845648,chemicals,Hydrochloric Acid - 3.6 M,15.86,332,Hejlsberg Industries
2845649,chemicals,Sulfuric Acid - 10.1 M,21.94,41,Van Rossum Recycling
2845650,chemicals,Sulfuric Acid - 11.8 M,23.12,310,Newman Niceties
2845651,chemicals,Potassium Chloride - 4.6 M,23.75,320,Hejlsberg Industries
2845652,chemicals,Sulfurous Acid - 9.9 M,30.73,11,K+R Industries
2845653,chemicals,Acetic Acid - 3.6 M,29.75,58,Gosling Goods
2845654,chemicals,Sulfurous Acid - 13.9 M,0.28,175,Stroustrup Manufacturing
2840217,electronics,7-gate AND Gate,24.92,371,Van Rossum Recycling
2845655,chemicals,Acetic Acid - 13.1 M,14.86,43,Gosling Goods
2845656,chemicals,Hydrochloric Acid - 4.3 M,39.68,13,K+R Industries
2845657,chemicals,Sulfurous Acid - 10.1 M,27.38,45,K+R Industries
2845658,chemicals,Sodium Hydroxide - 1.9 M,11.74,173,K+R Industries
2845659,chemicals,Hydrochloric Acid - 10.8 M,1.23,260,Gosling Goods
2845660,chemicals,Potassium Chloride - 10.8 M,33.3,133,Newman Niceties
2840218,electronics,7-gate OR Gate,2.49,200,Newman Niceties
2845661,chemicals,Hydrochloric Acid - 4.7 M,8.58,185,Hejlsberg Industries
2845662,chemicals,Hydrochloric Acid - 10.8 M,26.88,286,K+R Industries
2845663,chemicals,Sulfurous Acid - 9.4 M,31.48,198,Gosling Goods
2845664,chemicals,Hydrochloric Acid - 14.5 M,28.32,72,Newman Niceties
2845665,chemicals,Sodium Hydroxide - 8.7 M,13.53,380,Hejlsberg Industries
2845666,chemicals,Sodium Hydroxide - 3.9 M,2.81,263,Newman Niceties
2845667,chemicals,Hydrochloric Acid - 7.1 M,35.17,115,Stroustrup Manufacturing
2845668,chemicals,Sodium Hydroxide - 9.0 M,32.48,16,Hejlsberg Industries
2845669,chemicals,Sodium Hydroxide - 4.5 M,18.27,301,Newman Niceties
2845670,chemicals,Sodium Hydroxide - 14.6 M,3.05,41,K+R Industries
2845671,chemicals,Potassium Chloride - 13.2 M,21.0,348,Gosling Goods
2845672,chemicals,Sulfuric Acid - 10.2 M,20.77,9,Hejlsberg Industries
2845673,chemicals,Sulfuric Acid - 2.2 M,20.56,18,Gosling Goods
2845674,chemicals,Sodium Hydroxide - 7.8 M,19.14,123,Gosling Goods
2845675,chemicals,Sulfurous Acid - 1.2 M,1.48,112,Stroustrup Manufacturing
2845676,chemicals,Sulfuric Acid - 5.1 M,32.96,44,K+R Industries
2845677,chemicals,Sulfurous Acid - 0.1 M,28.8,210,Newman Niceties
2845678,chemicals,Sulfuric Acid - 13.6 M,3.63,94,Hejlsberg Industries
2845679,chemicals,Sulfurous Acid - 2.4 M,21.61,156,Gosling Goods
2845680,chemicals,Potassium Chloride - 11.6 M,0.24,0,K+R Industries
2845681,chemicals,Hydrochloric Acid - 9.4 M,36.28,394,Van Rossum Recycling
2845682,chemicals,Acetic Acid - 3.4 M,8.07,163,Hejlsberg Industries
2840219,electronics,6-gate XNOR Gate,23.46,103,Van Rossum Recycling
2845683,chemicals,Sulfurous Acid - 4.4 M,23.45,338,Stroustrup Manufacturing
2841006,IC,4-bit Adder,2.37,259,Hejlsberg Industries
2845684,chemicals,Acetic Acid - 10.5 M,0.87,127,Stroustrup Manufacturing
2845685,chemicals,Acetic Acid - 13.0 M,32.58,270,Stroustrup Manufacturing
2845686,chemicals,Hydrochloric Acid - 9.7 M,25.07,255,K+R Industries
2845687,chemicals,Sulfurous Acid - 10.9 M,32.12,254,Gosling Goods
2845688,chemicals,Sulfurous Acid - 4.6 M,12.12,22,Stroustrup Manufacturing
2845689,chemicals,Sulfuric Acid - 6.4 M,18.85,220,Stroustrup Manufacturing
2845690,chemicals,Acetic Acid - 13.1 M,0.4,197,Stroustrup Manufacturing
2840220,electronics,7-gate OR Gate,0.96,107,Gosling Goods
2845691,chemicals,Sulfurous Acid - 5.5 M,35.76,113,Newman Niceties
2845692,chemicals,Acetic Acid - 8.4 M,19.2,319,Hejlsberg Industries
2845693,chemicals,Potassium Chloride - 4.0 M,9.04,251,Gosling Goods
2845694,chemicals,Sulfurous Acid - 0.9 M,11.88,26,Newman Niceties
2845695,chemicals,Sodium Hydroxide - 1.4 M,25.64,95,Van Rossum Recycling
2845696,chemicals,Acetic Acid - 0.1 M,33.71,58,Hejlsberg Industries
2845697,chemicals,Acetic Acid - 3.9 M,25.59,269,K+R Industries
2845698,chemicals,Acetic Acid - 6.3 M,13.57,175,Hejlsberg Industries
2845699,chemicals,Potassium Chloride - 7.6 M,8.68,26,Newman Niceties
2840221,electronics,3-gate XOR Gate,32.98,263,Gosling Goods
2845700,chemicals,Sodium Hydroxide - 4.8 M,1.17,244,Van Rossum Recycling
2845701,chemicals,Sulfurous Acid - 2.3 M,34.93,40,Gosling Goods
2845702,chemicals,Potassium Chloride - 0.7 M,15.99,353,Newman Niceties
2843029,food,Cookies,34.13,147,Newman Niceties
2845703,chemicals,Hydrochloric Acid - 11.4 M,34.7,214,K+R Industries
2845704,chemicals,Potassium Chloride - 11.2 M,23.93,187,Newman Niceties
2845705,chemicals,Hydrochloric Acid - 0.3 M,25.0,62,Stroustrup Manufacturing
2845706,chemicals,Sulfuric Acid - 10.9 M,22.36,74,Van Rossum Recycling
2845707,chemicals,Acetic Acid - 5.6 M,9.1,398,K+R Industries
2845708,chemicals,Acetic Acid - 14.9 M,5.3,111,Van Rossum Recycling
2845709,chemicals,Sulfurous Acid - 14.9 M,13.89,219,Gosling Goods
2845710,chemicals,Acetic Acid - 13.7 M,1.77,260,Van Rossum Recycling
2845711,chemicals,Sulfuric Acid - 3.4 M,13.09,260,Stroustrup Manufacturing
2845712,chemicals,Potassium Chloride - 13.3 M,13.76,370,Hejlsberg Industries
2845713,chemicals,Sulfurous Acid - 1.8 M,9.84,72,Van Rossum Recycling
2845714,chemicals,Hydrochloric Acid - 11.3 M,23.27,99,Newman Niceties
2845715,chemicals,Acetic Acid - 14.1 M,21.76,83,Van Rossum Recycling
2845716,chemicals,Potassium Chloride - 4.4 M,28.68,329,K+R Industries
2845717,chemicals,Sodium Hydroxide - 0.5 M,32.6,242,Van Rossum Recycling
2845718,chemicals,Hydrochloric Acid - 13.9 M,28.85,144,Van Rossum Recycling
2845719,chemicals,Sulfuric Acid - 14.9 M,5.67,120,Gosling Goods
2845720,chemicals,Sodium Hydroxide - 8.9 M,1.02,129,Stroustrup Manufacturing
2845721,chemicals,Potassium Chloride - 11.3 M,1.36,386,Hejlsberg Industries
2845722,chemicals,Sulfuric Acid - 2.3 M,30.8,391,Van Rossum Recycling
2845723,chemicals,Sodium Hydroxide - 13.5 M,25.37,349,Newman Niceties
2845724,chemicals,Sulfurous Acid - 10.4 M,34.6,370,K+R Industries
2845725,chemicals,Sulfurous Acid - 9.1 M,32.07,60,Hejlsberg Industries
2840222,electronics,2-gate XOR Gate,5.53,320,Gosling Goods
2845726,chemicals,Sulfuric Acid - 14.5 M,16.26,226,Gosling Goods
2845727,chemicals,Hydrochloric Acid - 1.9 M,2.68,76,Hejlsberg Industries
2845728,chemicals,Potassium Chloride - 14.2 M,5.28,293,Gosling Goods
2845729,chemicals,Potassium Chloride - 1.5 M,23.24,362,Van Rossum Recycling
2840223,electronics,2-gate OR Gate,20.65,397,Newman Niceties
2845730,chemicals,Sulfuric Acid - 5.3 M,11.36,344,Gosling Goods
2845731,chemicals,Sulfurous Acid - 2.5 M,18.48,84,Gosling Goods
2845732,chemicals,Potassium Chloride - 6.0 M,23.2,68,Hejlsberg Industries
2845733,chemicals,Hydrochloric Acid - 6.5 M,13.0,11,K+R Industries
2845734,chemicals,Potassium Chloride - 13.3 M,35.19,180,Van Rossum Recycling
2845735,chemicals,Sodium Hydroxide - 5.8 M,14.69,251,Newman Niceties
2845736,chemicals,Sulfurous Acid - 12.6 M,27.08,199,Newman Niceties
2845737,chemicals,Hydrochloric Acid - 4.5 M,35.09,368,Van Rossum Recycling
2845738,chemicals,Acetic Acid - 14.7 M,19.85,272,Van Rossum Recycling
2845739,chemicals,Hydrochloric Acid - 13.2 M,34.2,329,Newman Niceties
2845740,chemicals,Hydrochloric Acid - 14.0 M,11.82,274,Hejlsberg Industries
2840224,electronics,4-gate OR Gate,36.91,311,K+R Industries
2845741,chemicals,Acetic Acid - 4.4 M,36.58,67,K+R Industries
2845742,chemicals,Potassium Chloride - 5.2 M,32.61,226,Van Rossum Recycling
2845743,chemicals,Acetic Acid - 10.4 M,30.72,328,Newman Niceties
2845744,chemicals,Sulfuric Acid - 10.2 M,5.12,258,Van Rossum Recycling
2845745,chemicals,Hydrochloric Acid - 2.0 M,13.7,260,Stroustrup Manufacturing
2845746,chemicals,Sodium Hydroxide - 0.1 M,33.93,238,Hejlsberg Industries
2845747,chemicals,Sodium Hydroxide - 13.6 M,37.13,147,Van Rossum Recycling
2845748,chemicals,Sulfuric Acid - 10.6 M,8.57,18,Van Rossum Recycling
2845749,chemicals,Sodium Hydroxide - 1.4 M,28.41,205,Hejlsberg Industries
2845750,chemicals,Acetic Acid - 11.0 M,39.39,230,Newman Niceties
2845751,chemicals,Hydrochloric Acid - 10.8 M,25.97,89,Stroustrup Manufacturing
2845752,chemicals,Sulfurous Acid - 8.3 M,25.25,372,Gosling Goods
2845753,chemicals,Hydrochloric Acid - 9.4 M,31.21,395,Stroustrup Manufacturing
2845754,chemicals,Potassium Chloride - 14.8 M,30.58,182,Newman Niceties
2845755,chemicals,Sulfuric Acid - 3.8 M,25.74,69,Hejlsberg Industries
2845756,chemicals,Sulfurous Acid - 11.7 M,5.39,189,Stroustrup Manufacturing
2845757,chemicals,Acetic Acid - 5.2 M,19.52,73,Newman Niceties
2845758,chemicals,Sulfuric Acid - 3.2 M,36.37,312,Newman Niceties
2845759,chemicals,Sulfuric Acid - 12.2 M,21.14,377,Hejlsberg Industries
2845760,chemicals,Sulfuric Acid - 1.5 M,6.04,376,Hejlsberg Industries
2845761,chemicals,Sulfuric Acid - 0.1 M,18.95,365,Stroustrup Manufacturing
2845762,chemicals,Sulfurous Acid - 3.8 M,35.85,336,Gosling Goods
2845763,chemicals,Acetic Acid - 11.9 M,39.98,372,Van Rossum Recycling
2845764,chemicals,Potassium Chloride - 7.7 M,17.91,111,Van Rossum Recycling
2840225,electronics,2-gate XNOR Gate,32.97,238,Van Rossum Recycling
2845765,chemicals,Acetic Acid - 1.7 M,32.7,173,K+R Industries
2845766,chemicals,Acetic Acid - 2.2 M,27.39,290,Stroustrup Manufacturing
2845767,chemicals,Acetic Acid - 10.3 M,13.17,329,Hejlsberg Industries
2845768,chemicals,Sodium Hydroxide - 1.9 M,37.66,367,Stroustrup Manufacturing
2845769,chemicals,Sulfurous Acid - 7.6 M,2.24,242,Hejlsberg Industries
2845770,chemicals,Sulfurous Acid - 6.3 M,16.84,322,Newman Niceties
2845771,chemicals,Acetic Acid - 3.8 M,23.94,355,Stroustrup Manufacturing
2845772,chemicals,Sulfuric Acid - 9.5 M,14.9,14,Gosling Goods
2845773,chemicals,Potassium Chloride - 11.9 M,8.9,145,Hejlsberg Industries
2845774,chemicals,Sulfurous Acid - 13.9 M,33.55,205,K+R Industries
2845775,chemicals,Sulfurous Acid - 1.2 M,18.04,17,K+R Industries
2840226,electronics,5-gate XOR Gate,5.5,325,Stroustrup Manufacturing
2845776,chemicals,Sodium Hydroxide - 2.0 M,39.64,336,Gosling Goods
2845777,chemicals,Sulfuric Acid - 1.8 M,18.95,363,K+R Industries
2845778,chemicals,Sulfuric Acid - 3.0 M,11.4,202,Gosling Goods
2845779,chemicals,Acetic Acid - 5.5 M,29.17,197,Hejlsberg Industries
2845780,chemicals,Hydrochloric Acid - 3.5 M,13.02,185,Van Rossum Recycling
2845781,chemicals,Sulfuric Acid - 8.5 M,1.12,63,Gosling Goods
2845782,chemicals,Hydrochloric Acid - 3.8 M,25.76,344,Van Rossum Recycling
2845783,chemicals,Hydrochloric Acid - 14.7 M,34.12,357,Van Rossum Recycling
2845784,chemicals,Sulfuric Acid - 0.4 M,23.61,223,Hejlsberg Industries
2845785,chemicals,Acetic Acid - 5.0 M,7.07,28,Newman Niceties
2845786,chemicals,Potassium Chloride - 3.4 M,11.45,189,Newman Niceties
2845787,chemicals,Acetic Acid - 0.7 M,26.68,8,Gosling Goods
2845788,chemicals,Hydrochloric Acid - 2.2 M,9.02,166,K+R Industries
2845789,chemicals,Potassium Chloride - 2.3 M,23.71,335,Van Rossum Recycling
2845790,chemicals,Hydrochloric Acid - 1.3 M,16.26,346,Gosling Goods
2845791,chemicals,Acetic Acid - 11.3 M,20.71,381,Van Rossum Recycling
2845792,chemicals,Acetic Acid - 9.0 M,23.46,329,Newman Niceties
2845793,chemicals,Hydrochloric Acid - 6.7 M,18.1,7,K+R Industries
2845794,chemicals,Sodium Hydroxide - 2.3 M,32.13,354,K+R Industries
2845795,chemicals,Potassium Chloride - 8.8 M,29.87,40,Van Rossum Recycling
2840227,electronics,6-gate NOR Gate,7.83,3,Van Rossum Recycling
2845796,chemicals,Sulfuric Acid - 5.9 M,39.37,276,Hejlsberg Industries
2845797,chemicals,Sodium Hydroxide - 6.8 M,16.18,110,Hejlsberg Industries
2845798,chemicals,Sulfuric Acid - 3.1 M,12.53,47,Hejlsberg Industries
2845799,chemicals,Sulfuric Acid - 5.7 M,37.23,266,Hejlsberg Industries
2845800,chemicals,Sodium Hydroxide - 9.8 M,21.58,249,Van Rossum Recycling
2840228,electronics,6-gate OR Gate,35.63,15,Van Rossum Recycling
2845801,chemicals,Acetic Acid - 9.9 M,13.52,250,Stroustrup Manufacturing
2845802,chemicals,Acetic Acid - 1.8 M,28.17,372,Hejlsberg Industries
2845803,chemicals,Sulfuric Acid - 8.4 M,20.5,208,Hejlsberg Industries
2845804,chemicals,Sulfuric Acid - 8.9 M,34.47,340,Newman Niceties
2845805,chemicals,Acetic Acid - 8.8 M,34.73,58,Stroustrup Manufacturing
2845806,chemicals,Hydrochloric Acid - 9.9 M,18.63,362,Gosling Goods
2845807,chemicals,Sulfurous Acid - 8.1 M,7.92,150,Gosling Goods
2845808,chemicals,Sodium Hydroxide - 10.9 M,29.18,108,Van Rossum Recycling
2845809,chemicals,Sulfuric Acid - 14.9 M,29.49,203,Van Rossum Recycling
2845810,chemicals,Potassium Chloride - 4.5 M,30.46,208,K+R Industries
2845811,chemicals,Acetic Acid - 9.3 M,18.53,322,Van Rossum Recycling
2845812,chemicals,Acetic Acid - 12.3 M,11.33,194,Hejlsberg Industries
2845813,chemicals,Sulfuric Acid - 11.2 M,28.34,151,Stroustrup Manufacturing
2845814,chemicals,Sulfuric Acid - 0.5 M,23.3,136,K+R Industries
2845815,chemicals,Sodium Hydroxide - 9.4 M,36.84,192,Van Rossum Recycling
2845816,chemicals,Sodium Hydroxide - 5.1 M,24.42,323,Van Rossum Recycling
2845817,chemicals,Sulfuric Acid - 2.7 M,21.01,294,Newman Niceties
2845818,chemicals,Sodium Hydroxide - 10.4 M,29.4,219,Van Rossum Recycling
2843030,food,Lemonade,4.95,187,Hejlsberg Industries
2845819,chemicals,Acetic Acid - 12.4 M,17.59,324,Hejlsberg Industries
2845820,chemicals,Hydrochloric Acid - 11.0 M,8.41,94,Gosling Goods
2845821,chemicals,Sulfurous Acid - 14.1 M,5.62,79,K+R Industries
2845822,chemicals,Acetic Acid - 1.8 M,31.87,5,Stroustrup Manufacturing
2845823,chemicals,Acetic Acid - 14.8 M,5.29,214,Hejlsberg Industries
2845824,chemicals,Hydrochloric Acid - 3.4 M,28.37,358,Stroustrup Manufacturing
2845825,chemicals,Sulfuric Acid - 14.2 M,18.88,116,Newman Niceties
2845826,chemicals,Sodium Hydroxide - 12.5 M,2.97,303,K+R Industries
2845827,chemicals,Sulfurous Acid - 2.7 M,36.01,77,Stroustrup Manufacturing
2845828,chemicals,Sulfurous Acid - 9.3 M,27.8,55,Stroustrup Manufacturing
2845829,chemicals,Acetic Acid - 0.4 M,34.22,328,Stroustrup Manufacturing
2845830,chemicals,Potassium Chloride - 13.6 M,1.81,265,Van Rossum Recycling
2845831,chemicals,Sodium Hydroxide - 4.5 M,32.89,267,Gosling Goods
2845832,chemicals,Sodium Hydroxide - 13.4 M,5.4,54,Newman Niceties
2845833,chemicals,Sulfurous Acid - 6.1 M,29.35,233,Hejlsberg Industries
2845834,chemicals,Sodium Hydroxide - 14.3 M,29.81,71,Gosling Goods
2845835,chemicals,Acetic Acid - 8.9 M,14.18,313,Hejlsberg Industries
2845836,chemicals,Potassium Chloride - 4.8 M,7.61,345,K+R Industries
2845837,chemicals,Sodium Hydroxide - 0.7 M,11.69,133,K+R Industries
2845838,chemicals,Sulfurous Acid - 2.0 M,12.13,261,Stroustrup Manufacturing
2840229,electronics,5-gate OR Gate,2.74,44,Newman Niceties
2845839,chemicals,Acetic Acid - 3.2 M,36.53,60,Stroustrup Manufacturing
2845840,chemicals,Potassium Chloride - 14.4 M,21.52,75,Hejlsberg Industries
2845841,chemicals,Hydrochloric Acid - 2.7 M,32.22,278,Gosling Goods
2845842,chemicals,Acetic Acid - 1.5 M,22.62,74,Stroustrup Manufacturing
2845843,chemicals,Sulfuric Acid - 7.9 M,18.88,207,Gosling Goods
2845844,chemicals,Sulfurous Acid - 4.3 M,39.1,343,Gosling Goods
2845845,chemicals,Sulfuric Acid - 13.2 M,13.15,318,Newman Niceties
2845846,chemicals,Hydrochloric Acid - 8.4 M,15.7,93,Hejlsberg Industries
2845847,chemicals,Hydrochloric Acid - 13.9 M,28.61,298,Hejlsberg Industries
2845848,chemicals,Sodium Hydroxide - 0.3 M,30.06,378,Van Rossum Recycling
2845849,chemicals,Sulfurous Acid - 8.5 M,32.39,47,Stroustrup Manufacturing
2845850,chemicals,Sodium Hydroxide - 7.5 M,30.87,301,Stroustrup Manufacturing
2845851,chemicals,Sodium Hydroxide - 10.3 M,1.11,352,Hejlsberg Industries
2845852,chemicals,Sulfuric Acid - 14.5 M,25.67,294,Stroustrup Manufacturing
2845853,chemicals,Sodium Hydroxide - 1.7 M,6.95,6,Stroustrup Manufacturing
2845854,chemicals,Sulfuric Acid - 13.4 M,22.62,346,K+R Industries
2845855,chemicals,Sodium Hydroxide - 2.4 M,29.82,267,Newman Niceties
2845856,chemicals,Sulfuric Acid - 2.1 M,4.57,352,Van Rossum Recycling
2845857,chemicals,Sulfurous Acid - 13.8 M,8.17,77,K+R Industries
2845858,chemicals,Sulfurous Acid - 14.7 M,10.04,201,Van Rossum Recycling
2845859,chemicals,Sulfuric Acid - 4.8 M,23.63,78,Hejlsberg Industries
2845860,chemicals,Distilled Water,6.45,57,K+R Industries
2845861,chemicals,Sulfurous Acid - 5.7 M,36.33,133,Gosling Goods
2845862,chemicals,Potassium Chloride - 1.5 M,21.1,291,Hejlsberg Industries
2845863,chemicals,Potassium Chloride - 13.4 M,0.97,76,K+R Industries
2845864,chemicals,Potassium Chloride - 8.1 M,29.99,395,Newman Niceties
2845865,chemicals,Sodium Hydroxide - 14.6 M,1.82,111,Newman Niceties
2845866,chemicals,Sodium Hydroxide - 2.6 M,23.96,366,Newman Niceties
2845867,chemicals,Sulfurous Acid - 5.1 M,8.38,318,Newman Niceties
2845868,chemicals,Sulfurous Acid - 11.1 M,37.86,64,Newman Niceties
2845869,chemicals,Sulfuric Acid - 9.4 M,19.33,146,Newman Niceties
2845870,chemicals,Sulfuric Acid - 1.6 M,11.41,88,Newman Niceties
2845871,chemicals,Sulfurous Acid - 12.2 M,15.86,91,Van Rossum Recycling
2843031,food,Bananas,25.3,203,Stroustrup Manufacturing
